=== Project Metadata ===
simulation_id,name,timestamp
21,Untitled Project,2025-05-31 21:49:33

=== Shape Metadata ===
shape_id,name,coords,count,collectarea,percentofstrikes,kdtreepath
"9181.863685509485,-4762.14736826725,58.32560878047621","9181.863685509485,-4762.14736826725,0.0",42.58148259460067,negative,shapeid:333,1386
"-1148.7843728738117,-7131.298096148274,5517.508374935166","-1148.7843728738117,-7131.298096148274,5466.632507190031",31.782352000755342,negative,shapeid:10,21
"7879.10354688064,-2899.3634265911896,10207.033499604937","7879.10354688064,-2899.3634265911896,10165.632507190034",20.541849369715848,negative,shapeid:166,532
"-9427.299984616633,-1096.4478971545886,50.41494494979543","-9427.299984616633,-1096.4478971545886,0.0",31.224684062436015,negative,shapeid:333,1387
"2301.911521297947,-4923.6245972977895,9984.967690246101","2301.911521297947,-4923.6245972977895,9924.332507190034",46.227191368874585,negative,shapeid:41,36
"5152.797151105999,1449.9922443444684,10177.682679882442","5152.797151105999,1449.9922443444684,10114.832507190034",49.931441511306694,negative,shapeid:167,500
"4728.122202628465,5946.154607677749,10158.990459815357","4728.122202628465,5946.154607677749,10114.832507190034",23.562338420104034,negative,shapeid:168,492
"-8348.940310052407,-3144.679511600948,10199.559438542401","-8299.567251924105,-3144.679511600948,10165.632507190034",44.91239890301295,negative,shapeid:166,533
"9985.07575387093,-646.7075448771957,65.20507379596664","9985.07575387093,-646.7075448771957,0.0",53.98520117406709,negative,shapeid:333,1388
"6266.967412891558,-9140.02758460082,16675.926140140178","6266.967412891558,-9140.02758460082,16617.232507190034",43.1446501652003,negative,shapeid:68,162
"-8615.290001263544,-848.7265007500027,41.04765203664268","-8615.290001263544,-848.7265007500027,0.0",20.159942173534,negative,shapeid:333,1389
"2427.9714682232825,-7792.953901619424,16658.047175069158","2427.9714682232825,-7792.953901619424,16617.232507190034",19.91006112585154,negative,shapeid:67,207
"7630.679201284645,9079.715570901622,8247.891441232243","7630.679201284645,9079.715570901622,8173.232507190034",71.98967324261385,negative,shapeid:211,6
"1268.3764034144842,-7912.476623712748,16648.380742597015","1268.3764034144842,-7912.476623712748,16617.232507190034",11.198384144817513,negative,shapeid:67,208
"4626.7694607337835,-4293.743142989256,10168.792641462422","4626.7694607337835,-4293.743142989256,10114.832507190034",36.09830089622888,negative,shapeid:40,536
"8107.233218144036,-1329.684457764086,10167.911211944529","8107.233218144036,-1329.684457764086,10114.832507190034",34.85509913883373,negative,shapeid:199,56
"9515.25794484243,1629.4944250304634,41.00227117311576","9515.25794484243,1629.4944250304634,0.0",20.112530714938377,negative,shapeid:333,1390
"-8812.662237286842,-8104.206829450911,16680.976763353505","-8812.662237286842,-8104.206829450911,16617.232507190034",51.431980664216326,negative,shapeid:66,194
"549.4151060353634,4234.105211844868,10233.118014959846","549.4151060353634,4234.105211844868,10165.632507190034",58.10133570512034,negative,shapeid:168,493
"-7297.578623932875,8957.603418056355,10518.90955225722","-7297.578623932875,8915.399999971072,10470.432507190033",52.2083487221037,negative,shapeid:218,67
"-1077.4537549091438,7586.333291565163,8632.811543709833","-1077.4537549091438,7586.333291565163,8586.457617411506",26.12507183684699,negative,shapeid:168,494
"6984.816173597519,-9591.72791158591,16695.76607165649","6984.816173597519,-9591.72791158591,16617.232507190034",80.1852008511721,negative,shapeid:68,163
"1191.8572756980775,-6268.298143038157,10190.167217941058","1191.8572756980775,-6324.6000000289305,10165.632507190034",47.248894895845005,negative,shapeid:40,537
"-4651.939040083221,7102.562106779966,10180.431837546916","-4651.939040083221,7102.562106779966,10114.832507190034",54.70019924463301,negative,shapeid:168,495
"10318.212651404214,-9564.188957412276,58.76828223065801","10318.212651404214,-9564.188957412276,0.0",43.27224432866437,negative,shapeid:333,1391
"2715.1878521287617,-1536.7593036119852,10198.454523139155","2715.1878521287617,-1600.20000002893,10178.332507190034",56.03678451107652,negative,shapeid:88,29
"-4560.130729042554,-8256.142443902192,16700.785382446586","-4560.130729042554,-8256.142443902192,16617.232507190034",91.48670178060428,negative,shapeid:66,195
"-7231.511569669702,9918.964582432029,47.77965354298665","-7231.511569669702,9918.964582432029,0.0",27.846263804228606,negative,shapeid:333,1392
"9893.088516648262,-7357.211614531545,16746.77502820197","9893.088516648262,-7357.211614531545,16693.43250719003",35.2116648636329,negative,shapeid:60,26
"-979.8912638159582,8919.284253506841,10471.441357379716","-979.8912638159582,8915.399999971072,10419.632507190034",33.299247579771986,negative,shapeid:239,17
"-6063.368269850589,-10014.610406044572,16735.8300603822","-6063.368269850589,-10014.610406044572,16693.43250719003",21.598189513150043,negative,shapeid:84,236
"-9262.143572507784,8592.29187213509,46.0899112881241","-9262.143572507784,8592.29187213509,0.0",25.798201281942003,negative,shapeid:333,1393
"44.19201978138153,-6159.475353308341,10173.237136603335","44.19201978138153,-6159.475353308341,10114.832507190034",42.71258268769725,negative,shapeid:40,538
"-10185.581197489253,1243.1788885961123,43.81215649202101","-10185.581197489253,1243.1788885961123,0.0",23.16004631240269,negative,shapeid:333,1394
"-7584.562752242815,-3978.50151120635,5832.477418749435","-7584.562752242815,-3978.50151120635,5796.832507190034",14.868369032122134,negative,shapeid:5,22
"8105.11302268054,3653.2625928742364,10166.82905429917","8105.11302268054,3653.2625928742364,10114.832507190034",33.36032233890565,negative,shapeid:200,64
"-2177.7280209859346,8960.673617180546,35.95992868445508","-2177.7280209859346,8960.673617180546,0.0",15.156964845051617,negative,shapeid:333,1395
"6545.601023620395,4661.8620428719405,10230.391117767782","6545.601023620395,4648.1999999710715,10165.632507190034",55.6790001691355,negative,shapeid:168,496
"-9279.004775475914,1201.9856315385168,47.39677370533129","-9279.004775475914,1201.9856315385168,0.0",27.380080564361542,negative,shapeid:333,1396
"-8771.788567000916,-3391.694516996682,43.366838959110176","-8771.788567000916,-3391.694516996682,0.0",22.661864470428757,negative,shapeid:333,1397
"-7608.524937425709,7537.280638173786,5864.501439829865","-7608.524937425709,7537.280638173786,5796.832507190034",58.27645823859865,negative,shapeid:183,28
"-3523.1818187700464,6236.803912463296,10188.062682488391","-3523.1818187700464,6236.803912463296,10114.832507190034",69.13231065607006,negative,shapeid:168,497
"-5666.821787409581,-708.991640639535,10163.671346929897","-5666.821787409581,-708.991640639535,10114.832507190034",29.196490382920576,negative,shapeid:166,534
"-6101.5993513331805,679.3086787102802,10237.116597296359","-6101.5993513331805,679.3086787102802,10165.632507190034",65.67201361706158,negative,shapeid:167,501
"2624.4273912976787,-4860.374399688576,9988.45322312707","2624.4273912976787,-4860.374399688576,9924.332507190034",52.072098862754565,negative,shapeid:41,37
"-3110.9340007834453,1215.9578667602764,10157.937483412543","-3110.9340007834453,1215.9578667602764,10114.832507190034",22.37762601672198,negative,shapeid:167,502
"5581.52019545664,9947.881594184499,8207.802112224263","5545.632748075898,9947.881594184499,8173.232507190034",30.16812766822496,negative,shapeid:214,3
"-7013.14710319681,-10557.449579694563,16725.30346460122","-7013.14710319681,-10557.449579694563,16693.43250719003",11.764877193969792,negative,shapeid:84,237
"9595.571535731888,5707.138279525443,34.05402279671018","9595.571535731888,5707.138279525443,0.0",13.54614754298663,negative,shapeid:333,1398
"-6657.61540725142,186.63256057866784,10179.979397813195","-6657.61540725142,186.63256057866784,10114.832507190034",53.900539611325925,negative,shapeid:166,535
"6602.7413998181255,-11225.975423609088,57.55304593244559","6602.7413998181255,-11225.975423609088,0.0",41.39005334388523,negative,shapeid:333,1399
"1296.1082997717203,1043.5734311777906,10163.377774846374","1296.1082997717203,1043.5734311777906,10114.832507190034",28.77837181715947,negative,shapeid:167,503
"-9391.56903546407,-8627.05248685296,16670.261413974065","-9391.56903546407,-8627.05248685296,16617.232507190034",34.76189470695189,negative,shapeid:66,196
"4013.040599384465,-3543.688226425834,10156.425557204855","4013.040599384465,-3543.688226425834,10114.832507190034",20.745109530879795,negative,shapeid:40,539
"-5792.703147978772,2103.4399482543595,10249.398467200914","-5792.703147978772,2103.4399482543595,10114.832507190034",54.54939566148941,positive,shapeid:167,504
"-6865.914818290049,-3047.4470527651974,10218.031538811096","-6865.914818290049,-3047.4470527651974,10165.632507190034",33.91228609196262,negative,shapeid:166,536
"8393.695124496317,2878.360368656444,32.04459458584699","8393.695124496317,2878.360368656444,0.0",11.901121069472326,negative,shapeid:333,1400
"9686.917171147066,-353.4365981592655,59.28760596013909","9686.917171147066,-353.4365981592655,0.0",44.090127377814916,negative,shapeid:333,1401
"-9623.247335303318,6680.260217606548,53.872503772536035","-9623.247335303318,6680.260217606548,0.0",35.95929848241108,negative,shapeid:333,1402
"1517.4637385332353,4700.838283902818,10157.319181007957","1517.4637385332353,4700.838283902818,10114.832507190034",21.610723174168278,negative,shapeid:168,498
"4620.765569817042,1450.1684848035766,10165.750277354095","4620.765569817042,1450.1684848035766,10114.832507190034",31.900091432322185,negative,shapeid:167,505
"-186.50610486857477,8489.095661065203,10462.79727337176","-171.51921781344828,8488.864035514129,10419.632507190034",25.159618938698998,negative,shapeid:241,2
"-4731.095526148515,-9471.581328451846,16705.953974255855","-4731.095526148515,-9471.581328451846,16617.232507190034",103.95266077163681,negative,shapeid:66,197
"9092.38001909279,6851.254786847905,52.94163580401635","9092.38001909279,6851.254786847905,0.0",34.64975433709847,negative,shapeid:333,1403
"6557.2201637334365,8488.083712163963,10524.642722671637","6557.2201637334365,8488.083712163963,10470.432507190033",36.455741295575216,negative,shapeid:217,58
"-4617.952004270132,3020.958825491354,10167.20256321912","-4617.952004270132,3020.958825491354,10114.832507190034",33.87232394949686,negative,shapeid:167,506
"2029.722037297448,-6515.771258164615,10218.379050567488","2029.722037297448,-6515.771258164615,10165.632507190034",34.39266341227516,negative,shapeid:40,540
"-8036.711643444426,-10819.264815321638,16783.5821416576","-8036.711643444426,-10819.264815321638,16693.43250719003",107.56562492161115,negative,shapeid:84,238
"-777.9707333276747,-3150.570143638185,10214.99457335082","-777.9707333276747,-3150.570143638185,10165.632507190034",29.86618448882747,negative,shapeid:166,537
"7662.5661240732115,10149.081030408666,8220.382857140028","7662.5661240732115,10149.081030408666,8173.232507190034",26.852751355702665,negative,shapeid:211,7
"-2312.7439495532544,-11013.688516341346,38.900770538401936","-2312.7439495532544,-11013.688516341346,0.0",17.981660301284165,negative,shapeid:333,1404
"7305.93117357395,-720.8794286462016,10174.481869552259","7305.93117357395,-720.8794286462016,10114.832507190034",44.680776648544146,negative,shapeid:199,57
"-1693.5206340139284,-8565.731017656799,16659.791263033312","-1693.5206340139284,-8565.731017656799,16617.232507190034",21.765057137994145,negative,shapeid:67,209
"5641.115423725954,-1850.9469909187756,10164.050326065442","5641.115423725954,-1850.9469909187756,10114.832507190034",29.680508553234862,negative,shapeid:166,538
"8251.165830838596,1937.149156685011,10152.459833909099","8238.0327480759,1937.149156685011,10114.832507190034",18.822240827639312,negative,shapeid:200,65
"8356.13232990852,9782.643571446137,2136.4363836434545","8356.13232990852,9782.643571446137,2077.2325071900327",43.76394002580295,negative,shapeid:203,77
"-8953.132922180677,-3641.851283509718,28.37424287515661","-8953.132922180677,-3641.851283509718,0.0",9.185856421233808,negative,shapeid:333,1405
"-10567.909660018828,7701.6081407711135,45.41241120037645","-10567.909660018828,7701.6081407711135,0.0",24.997739872339274,negative,shapeid:333,1406
"9834.120099312688,5196.12324989331,45.18159297375197","9834.120099312688,5196.12324989331,0.0",24.728082025500967,negative,shapeid:333,1407
"3305.9720323288093,-4636.0059897889505,9994.579718515133","3305.9720323288093,-4636.0059897889505,9924.332507190034",63.23402983517655,negative,shapeid:41,38
"337.9206774808572,333.6836548473275,8631.412151536133","337.9206774808572,333.6836548473275,8586.457617411506",24.36234667171208,negative,shapeid:166,539
"-2569.77548253244,3738.347021952901,10139.462134754936","-2569.77548253244,3738.347021952901,10114.832507190034",4.0,positive,shapeid:167,507
"-0.7954672160194605,-4206.770674853969,8639.507584030092","8.432748075901282,-4206.770674853969,8586.457617411506",35.88086282014148,negative,shapeid:40,541
"392.26793808962066,3873.308454673943,10162.543047873263","414.8327480759014,3873.308454673943,10114.832507190034",34.39723286498431,negative,shapeid:167,508
"-2566.364612202985,6387.899085331883,10181.40665679161","-2566.364612202985,6387.899085331883,10114.832507190034",56.44436049767616,negative,shapeid:168,499
"-2324.8823493507152,8399.23543950203,10429.04061653588","-2324.8823493507152,8399.23543950203,10394.232507190034",14.196202625696744,negative,shapeid:219,43
"7564.0048683460045,-8189.45267287408,16677.54635335407","7564.0048683460045,-8189.45267287408,16617.232507190034",45.71921291603627,negative,shapeid:68,164
"-289.33914066955003,-4979.514013429276,8574.257445321884","-289.33914066955003,-4979.514013429276,8510.257617411506",51.83486545509354,negative,shapeid:24,17
"6624.398859465149,766.2976616204323,10208.7364500248","6624.398859465149,766.2976616204323,10165.632507190034",22.381684622553934,negative,shapeid:167,509
"2523.061318639602,8333.864545614215,10531.666473261406","2523.061318639602,8333.864545614215,10470.432507190033",47.24496764201214,negative,shapeid:217,59
"-2665.4253977625895,7776.519362245206,10521.207559142269","-2665.4253977625895,7776.519362245206,10470.432507190033",31.71521051895046,negative,shapeid:238,110
"10267.778243777564,-2885.015814657694,68.82031050747642","10267.778243777564,-2885.015814657694,0.0",60.554926370749065,negative,shapeid:333,1408
